# Result of the experimentation with args: 1
#                 x                 y           is_wall          pressure            temper          vol_mass           speed_1           speed_2

                87                45                 0          513623.1          1113.467                 1                 0        -0.2269045
                87                46                 0          522281.4          1132.211                 1                 0        -0.2319246
                87                47                 0          530939.7          1150.955                 1                 0        -0.2369447
                87                48                 0            539598          1169.698                 1                 0        -0.2419648
                87                49                 0          548256.3          1188.442                 1                 0        -0.2469849
                87                50                 0          556914.6          1207.186                 1                 0         -0.252005
                87                51                 0          565572.9           1225.93                 1                 0        -0.2570251
                87                52                 0          574231.1          1244.673                 1                 0        -0.2620452
                87                53                 0          582889.4          1263.417                 1                 0        -0.2670653
                87                54                 0          591547.8          1282.161                 1                 0        -0.2720854
                87                55                 0            600206          1300.905                 1                 0        -0.2771055
                87                56                 0          608864.3          1319.648                 1                 0        -0.2821256
                87                57                 0          617522.6          1338.392                 1                 0        -0.2871457
                87                58                 0          626180.9          1357.136                 1                 0        -0.2921658
                87                59                 0          634839.2          1375.879                 1                 0        -0.2971859
                87                60                 0          643497.5          1394.623                 1                 0         -0.302206
                87                61                 0          652155.8          1413.367                 1                 0        -0.3072261
                87                62                 0          660814.1          1432.111                 1                 0        -0.3122462
                87                63                 0          669472.4          1450.854                 1                 0        -0.3172663
                87                64                 0          678130.6          1469.598                 1                 0        -0.3222865
                87                65                 0            686789          1488.342                 1                 0        -0.3273065
                87                66                 0          695447.2          1507.085                 1                 0        -0.3323267
                87                67                 0          704105.5          1525.829                 1                 0        -0.3373468
                87                68                 0          712763.8          1544.573                 1                 0        -0.3423668
                87                69                 0          721422.1          1563.317                 1                 0        -0.3473869
                87                70                 0          730080.4           1582.06                 1                 0         -0.352407
                87                71                 0          738738.6          1600.804                 1                 0        -0.3574271
                87                72                 0            747397          1619.548                 1                 0        -0.3624472
                87                73                 0          756055.3          1638.292                 1                 0        -0.3674673
                87                74                 0          764713.6          1657.035                 1                 0        -0.3724874
                87                75                 0          773371.8          1675.779                 1                 0        -0.3775075
                87                76                 0          782030.1          1694.523                 1                 0        -0.3825276
                87                77                 0          790688.5          1713.266                 1                 0        -0.3875478
                87                78                 0          799346.8           1732.01                 1                 0        -0.3925678
                87                79                 0            808005          1750.754                 1                 0         -0.397588
                87                80                 0          816663.3          1769.497                 1                 0        -0.4026081
                87                81                 0          825321.6          1788.241                 1                 0        -0.4076281
                87                82                 0          833979.9          1806.985                 1                 0        -0.4126482
                87                83                 0          842638.1          1825.729                 1                 0        -0.4176683
                87                84                 0          851296.5          1844.472                 1                 0        -0.4226884
                87                85                 0          859954.8          1863.216                 1                 0        -0.4277085
                87                86                 0          868613.1           1881.96                 1                 0        -0.4327286
                87                87                 0          877271.3          1900.703                 1                 0        -0.4377487
                87                88                 0          885929.6          1919.447                 1                 0        -0.4427688
                87                89                 0            894588          1938.191                 1                 0         -0.447789
                87                90                 0          903246.2          1956.935                 1                 0        -0.4528091
                87                91                 0          911904.5          1975.678                 1                 0        -0.4578291
                87                92                 0          920562.8          1994.422                 1                 0        -0.4628493
                87                93                 0          929221.1          2013.166                 1                 0        -0.4678694
                87                94                 0          937879.4           2031.91                 1                 0        -0.4728895
                87                95                 0          946537.6          2050.653                 1                 0        -0.4779095
                87                96                 0            955196          2069.397                 1                 0        -0.4829296
                87                97                 0          963854.3          2088.141                 1                 0        -0.4879497
                87                98                 0          972512.6          2106.885                 1                 0        -0.4929698
                87                99                 0          981170.8          2125.628                 1                 0          -0.49799
                87               100                 0          989829.1          2144.372                 1                 0          -0.50301
                87               101                 0          998487.5          2163.115                 1                 0        -0.5080302
                87               102                 0           1007146          2181.859                 1                 0        -0.5130503
                87               103                 0           1015804          2200.603                 1                 0        -0.5180703
                87               104                 0           1024462          2219.347                 1                 0        -0.5230905
                87               105                 0           1033121           2238.09                 1                 0        -0.5281106
                87               106                 0           1041779          2256.834                 1                 0        -0.5331306
                87               107                 0           1050437          2275.578                 1                 0        -0.5381508
                87               108                 0           1059096          2294.322                 1                 0        -0.5431709
                87               109                 0           1067754          2313.065                 1                 0         -0.548191
                87               110                 0           1076412          2331.809                 1                 0         -0.553211
                87               111                 0           1085070          2350.553                 1                 0        -0.5582311
                87               112                 0           1093729          2369.296                 1                 0        -0.5632513
                87               113                 0           1102387           2388.04                 1                 0        -0.5682713
                87               114                 0           1111045          2406.784                 1                 0        -0.5732915
                87               115                 0           1119704          2425.528                 1                 0        -0.5783116
                87               116                 0           1128362          2444.271                 1                 0        -0.5833316
                87               117                 0           1137020          2463.015                 1                 0        -0.5883518
                87               118                 0           1145678          2481.759                 1                 0        -0.5933719
                87               119                 0           1154337          2500.502                 1                 0         -0.598392
                87               120                 0           1162995          2519.246                 1                 0        -0.6034121
                87               121                 0           1171653           2537.99                 1                 0        -0.6084322
                87               122                 0           1180312          2556.734                 1                 0        -0.6134523
                87               123                 0           1188970          2575.477                 1                 0        -0.6184723
                87               124                 0           1197628          2594.221                 1                 0        -0.6234924
                87               125                 0           1206286          2612.965                 1                 0        -0.6285126
                87               126                 0           1214945          2631.708                 1                 0        -0.6335326
                87               127                 0           1223603          2650.452                 1                 0        -0.6385528
                87               128                 0           1232261          2669.196                 1                 0        -0.6435729
                87               129                 0           1240920           2687.94                 1                 0         -0.648593
                87               130                 0           1249578          2706.683                 1                 0        -0.6536131
                87               131                 0           1258236          2725.427                 1                 0        -0.6586331
                87               132                 0           1266894          2744.171                 1                 0        -0.6636533
                87               133                 0           1275553          2762.915                 1                 0        -0.6686733
                87               134                 0           1284211          2781.658                 1                 0        -0.6736935
                87               135                 0           1292869          2800.402                 1                 0        -0.6787136
                87               136                 0           1301528          2819.146                 1                 0        -0.6837337
                87               137                 0           1310186          2837.889                 1                 0        -0.6887537
                87               138                 0           1318844          2856.633                 1                 0        -0.6937739
                87               139                 0           1327502          2875.377                 1                 0        -0.6987939
                87               140                 0           1336161          2894.121                 1                 0        -0.7038141
                87               141                 0           1344819          2912.864                 1                 0        -0.7088342
                87               142                 0           1353478          2931.608                 1                 0        -0.7138543
                87               143                 0           1362136          2950.352                 1                 0        -0.7188744
                87               144                 0           1370794          2969.095                 1                 0        -0.7238944
                87               145                 0           1379452          2987.839                 1                 0        -0.7289146
                87               146                 0           1388111          3006.583                 1                 0        -0.7339346
                87               147                 0           1396769          3025.327                 1                 0        -0.7389548
                87               148                 0           1405427           3044.07                 1                 0        -0.7439749
                87               149                 0           1414086          3062.814                 1                 0         -0.748995
                87               150                 0           1422744          3081.558                 1                 0         -0.754015
                87               151                 0           1431402          3100.302                 1                 0        -0.7590352
                87               152                 0           1440060          3119.045                 1                 0        -0.7640553
                87               153                 0           1448719          3137.789                 1                 0        -0.7690754
                87               154                 0           1457377          3156.533                 1                 0        -0.7740955
                87               155                 0           1466035          3175.276                 1                 0        -0.7791156
                87               156                 0           1474694           3194.02                 1                 0        -0.7841357
                87               157                 0           1483352          3212.764                 1                 0        -0.7891558
                87               158                 0           1492010          3231.508                 1                 0        -0.7941759
                87               159                 0           1500668          3250.251                 1                 0        -0.7991959
                87               160                 0           1509327          3268.995                 1                 0        -0.8042161
                87               161                 0           1517985          3287.739                 1                 0        -0.8092362
                87               162                 0           1526643          3306.482                 1                 0        -0.8142563
                87               163                 0           1535302          3325.226                 1                 0        -0.8192763
                87               164                 0           1543960           3343.97                 1                 0        -0.8242965
                87               165                 0           1552618          3362.714                 1                 0        -0.8293166
                87               166                 0           1561276          3381.457                 1                 0        -0.8343367
                87               167                 0           1569935          3400.201                 1                 0        -0.8393568
                87               168                 0           1578593          3418.945                 1                 0        -0.8443769
                87               169                 0           1587251          3437.688                 1                 0         -0.849397
                87               170                 0           1595910          3456.432                 1                 0        -0.8544171
                87               171                 0           1604568          3475.176                 1                 0        -0.8594372
                87               172                 0           1613226           3493.92                 1                 0        -0.8644572
                87               173                 0           1621884          3512.663                 1                 0        -0.8694774
                87               174                 0           1630543          3531.407                 1                 0        -0.8744975
                87               175                 0           1639201          3550.151                 1                 0        -0.8795176
                87               176                 0           1647859          3568.895                 1                 0        -0.8845376
                87               177                 0           1656518          3587.638                 1                 0        -0.8895578
                87               178                 0           1665176          3606.382                 1                 0        -0.8945779
                87               179                 0           1673834          3625.126                 1                 0         -0.899598
                87               180                 0           1682492          3643.869                 1                 0        -0.9046181
                87               181                 0           1691151          3662.613                 1                 0        -0.9096382
                87               182                 0           1699809          3681.357                 1                 0        -0.9146583
                87               183                 0           1708467          3700.101                 1                 0        -0.9196784
                87               184                 0           1717126          3718.844                 1                 0        -0.9246985
                87               185                 0           1725784          3737.588                 1                 0        -0.9297186
                87               186                 0           1734442          3756.332                 1                 0        -0.9347387
                87               187                 0           1743100          3775.075                 1                 0        -0.9397588
                87               188                 0           1751759          3793.819                 1                 0        -0.9447789
                87               189                 0           1760417          3812.563                 1                 0        -0.9497989
                87               190                 0           1769075          3831.307                 1                 0        -0.9548191
                87               191                 0           1777734           3850.05                 1                 0        -0.9598392
                87               192                 0           1786392          3868.794                 1                 0        -0.9648593
                87               193                 0           1795050          3887.538                 1                 0        -0.9698794
                87               194                 0           1803709          3906.281                 1                 0        -0.9748995
                87               195                 0           1812367          3925.025                 1                 0        -0.9799196
                87               196                 0           1821025          3943.769                 1                 0        -0.9849398
                87               197                 0           1829684          3962.512                 1                 0        -0.9899598
                87               198                 0           1838342          3981.256                 1                 0        -0.9949799
                87               199                 0           1847000              4000                 1                 0                -1

                88                 0                 0            124000               270                 1                 0            -0.001
                88                 1                 0          132658.3          288.7437                 1                 0        -0.0060201
                88                 2                 0          141316.6          307.4874                 1                 0        -0.0110402
                88                 3                 0          149974.9          326.2312                 1                 0        -0.0160603
                88                 4                 0          158633.2          344.9749                 1                 0        -0.0210804
                88                 5                 0          167291.5          363.7186                 1                 0        -0.0261005
                88                 6                 0          175949.8          382.4623                 1                 0        -0.0311206
                88                 7                 0            184608           401.206                 1                 0        -0.0361407
                88                 8                 0          193266.3          419.9497                 1                 0        -0.0411608
                88                 9                 0          201924.6          438.6935                 1                 0        -0.0461809
                88                10                 0          210582.9          457.4372                 1                 0         -0.051201
                88                11                 0          219241.2          476.1809                 1                 0       -0.05622111
                88                12                 0          227899.5          494.9246                 1                 0       -0.06124121
                88                13                 0          236557.8          513.6683                 1                 0       -0.06626131
                88                14                 0          245216.1           532.412                 1                 0       -0.07128141
                88                15                 0          253874.4          551.1558                 1                 0       -0.07630151
                88                16                 0          262532.7          569.8995                 1                 0       -0.08132161
                88                17                 0            271191          588.6432                 1                 0        -0.0863417
                88                18                 0          279849.2           607.387                 1                 0       -0.09136181
                88                19                 0          288507.5          626.1307                 1                 0       -0.09638191
                88                20                 0          297165.8          644.8744                 1                 0         -0.101402
                88                21                 0          305824.1          663.6181                 1                 0        -0.1064221
                88                22                 0          314482.4          682.3618                 1                 0        -0.1114422
                88                23                 0          323140.7          701.1055                 1                 0        -0.1164623
                88                24                 0            331799          719.8492                 1                 0        -0.1214824
                88                25                 0          340457.3           738.593                 1                 0        -0.1265025
                88                26                 0          349115.6          757.3367                 1                 0        -0.1315226
                88                27                 0          357773.9          776.0804                 1                 0        -0.1365427
                88                28                 0          366432.2          794.8241                 1                 0        -0.1415628
                88                29                 0          375090.4          813.5678                 1                 0        -0.1465829
                88                30                 0          383748.8          832.3116                 1                 0         -0.151603
                88                31                 0            392407          851.0553                 1                 0        -0.1566231
                88                32                 0          401065.3           869.799                 1                 0        -0.1616432
                88                33                 0          409723.6          888.5427                 1                 0        -0.1666633
                88                34                 0          418381.9          907.2864                 1                 0        -0.1716834
                88                35                 0          427040.2          926.0302                 1                 0        -0.1767035
                88                36                 0          435698.5          944.7739                 1                 0        -0.1817236
                88                37                 0          444356.8          963.5176                 1                 0        -0.1867437
                88                38                 0          453015.1          982.2613                 1                 0        -0.1917638
                88                39                 0          461673.4          1001.005                 1                 0        -0.1967839
                88                40                 0          470331.7          1019.749                 1                 0         -0.201804
                88                41                 0          478989.9          1038.492                 1                 0        -0.2068241
                88                42                 0          487648.2          1057.236                 1                 0        -0.2118442
                88                43                 0          496306.5           1075.98                 1                 0        -0.2168643
                88                44                 0          504964.8          1094.724                 1                 0        -0.2218844
                88                45                 0          513623.1          1113.467                 1                 0        -0.2269045
                88                46                 0          522281.4          1132.211                 1                 0        -0.2319246
                88                47                 0          530939.7          1150.955                 1                 0        -0.2369447
                88                48                 0            539598          1169.698                 1                 0        -0.2419648
                88                49                 0          548256.3          1188.442                 1                 0        -0.2469849
                88                50                 0          556914.6          1207.186                 1                 0         -0.252005
                88                51                 0          565572.9           1225.93                 1                 0        -0.2570251
                88                52                 0          574231.1          1244.673                 1                 0        -0.2620452
                88                53                 0          582889.4          1263.417                 1                 0        -0.2670653
                88                54                 0          591547.8          1282.161                 1                 0        -0.2720854
                88                55                 0            600206          1300.905                 1                 0        -0.2771055
                88                56                 0          608864.3          1319.648                 1                 0        -0.2821256
                88                57                 0          617522.6          1338.392                 1                 0        -0.2871457
                88                58                 0          626180.9          1357.136                 1                 0        -0.2921658
                88                59                 0          634839.2          1375.879                 1                 0        -0.2971859
                88                60                 0          643497.5          1394.623                 1                 0         -0.302206
                88                61                 0          652155.8          1413.367                 1                 0        -0.3072261
                88                62                 0          660814.1          1432.111                 1                 0        -0.3122462
                88                63                 0          669472.4          1450.854                 1                 0        -0.3172663
                88                64                 0          678130.6          1469.598                 1                 0        -0.3222865
                88                65                 0            686789          1488.342                 1                 0        -0.3273065
                88                66                 0          695447.2          1507.085                 1                 0        -0.3323267
                88                67                 0          704105.5          1525.829                 1                 0        -0.3373468
                88                68                 0          712763.8          1544.573                 1                 0        -0.3423668
                88                69                 0          721422.1          1563.317                 1                 0        -0.3473869
                88                70                 0          730080.4           1582.06                 1                 0         -0.352407
                88                71                 0          738738.6          1600.804                 1                 0        -0.3574271
                88                72                 0            747397          1619.548                 1                 0        -0.3624472
                88                73                 0          756055.3          1638.292                 1                 0        -0.3674673
                88                74                 0          764713.6          1657.035                 1                 0        -0.3724874
                88                75                 0          773371.8          1675.779                 1                 0        -0.3775075
                88                76                 0          782030.1          1694.523                 1                 0        -0.3825276
                88                77                 0          790688.5          1713.266                 1                 0        -0.3875478
                88                78                 0          799346.8           1732.01                 1                 0        -0.3925678
                88                79                 0            808005          1750.754                 1                 0         -0.397588
                88                80                 0          816663.3          1769.497                 1                 0        -0.4026081
                88                81                 0          825321.6          1788.241                 1                 0        -0.4076281
                88                82                 0          833979.9          1806.985                 1                 0        -0.4126482
                88                83                 0          842638.1          1825.729                 1                 0        -0.4176683
                88                84                 0          851296.5          1844.472                 1                 0        -0.4226884
                88                85                 0          859954.8          1863.216                 1                 0        -0.4277085
                88                86                 0          868613.1           1881.96                 1                 0        -0.4327286
                88                87                 0          877271.3          1900.703                 1                 0        -0.4377487
                88                88                 0          885929.6          1919.447                 1                 0        -0.4427688
                88                89                 0            894588          1938.191                 1                 0         -0.447789
                88                90                 0          903246.2          1956.935                 1                 0        -0.4528091
                88                91                 0          911904.5          1975.678                 1                 0        -0.4578291
                88                92                 0          920562.8          1994.422                 1                 0        -0.4628493
                88                93                 0          929221.1          2013.166                 1                 0        -0.4678694
                88                94                 0          937879.4           2031.91                 1                 0        -0.4728895
                88                95                 0          946537.6          2050.653                 1                 0        -0.4779095
                88                96                 0            955196          2069.397                 1                 0        -0.4829296
                88                97                 0          963854.3          2088.141                 1                 0        -0.4879497
                88                98                 0          972512.6          2106.885                 1                 0        -0.4929698
                88                99                 0          981170.8          2125.628                 1                 0          -0.49799
                88               100                 0          989829.1          2144.372                 1                 0          -0.50301
                88               101                 0          998487.5          2163.115                 1                 0        -0.5080302
                88               102                 0           1007146          2181.859                 1                 0        -0.5130503
                88               103                 0           1015804          2200.603                 1                 0        -0.5180703
                88               104                 0           1024462          2219.347                 1                 0        -0.5230905
                88               105                 0           1033121           2238.09                 1                 0        -0.5281106
                88               106                 0           1041779          2256.834                 1                 0        -0.5331306
                88               107                 0           1050437          2275.578                 1                 0        -0.5381508
                88               108                 0           1059096          2294.322                 1                 0        -0.5431709
                88               109                 0           1067754          2313.065                 1                 0         -0.548191
                88               110                 0           1076412          2331.809                 1                 0         -0.553211
                88               111                 0           1085070          2350.553                 1                 0        -0.5582311
                88               112                 0           1093729          2369.296                 1                 0        -0.5632513
                88               113                 0           1102387           2388.04                 1                 0        -0.5682713
                88               114                 0           1111045          2406.784                 1                 0        -0.5732915
                88               115                 0           1119704          2425.528                 1                 0        -0.5783116
                88               116                 0           1128362          2444.271                 1                 0        -0.5833316
                88               117                 0           1137020          2463.015                 1                 0        -0.5883518
                88               118                 0           1145678          2481.759                 1                 0        -0.5933719
                88               119                 0           1154337          2500.502                 1                 0         -0.598392
                88               120                 0           1162995          2519.246                 1                 0        -0.6034121
                88               121                 0           1171653           2537.99                 1                 0        -0.6084322
                88               122                 0           1180312          2556.734                 1                 0        -0.6134523
                88               123                 0           1188970          2575.477                 1                 0        -0.6184723
                88               124                 0           1197628          2594.221                 1                 0        -0.6234924
                88               125                 0           1206286          2612.965                 1                 0        -0.6285126
                88               126                 0           1214945          2631.708                 1                 0        -0.6335326
                88               127                 0           1223603          2650.452                 1                 0        -0.6385528
                88               128                 0           1232261          2669.196                 1                 0        -0.6435729
                88               129                 0           1240920           2687.94                 1                 0         -0.648593
                88               130                 0           1249578          2706.683                 1                 0        -0.6536131
                88               131                 0           1258236          2725.427                 1                 0        -0.6586331
                88               132                 0           1266894          2744.171                 1                 0        -0.6636533
                88               133                 0           1275553          2762.915                 1                 0        -0.6686733
                88               134                 0           1284211          2781.658                 1                 0        -0.6736935
                88               135                 0           1292869          2800.402                 1                 0        -0.6787136
                88               136                 0           1301528          2819.146                 1                 0        -0.6837337
                88               137                 0           1310186          2837.889                 1                 0        -0.6887537
                88               138                 0           1318844          2856.633                 1                 0        -0.6937739
                88               139                 0           1327502          2875.377                 1                 0        -0.6987939
                88               140                 0           1336161          2894.121                 1                 0        -0.7038141
                88               141                 0           1344819          2912.864                 1                 0        -0.7088342
                88               142                 0           1353478          2931.608                 1                 0        -0.7138543
                88               143                 0           1362136          2950.352                 1                 0        -0.7188744
                88               144                 0           1370794          2969.095                 1                 0        -0.7238944
                88               145                 0           1379452          2987.839                 1                 0        -0.7289146
                88               146                 0           1388111          3006.583                 1                 0        -0.7339346
                88               147                 0           1396769          3025.327                 1                 0        -0.7389548
                88               148                 0           1405427           3044.07                 1                 0        -0.7439749
                88               149                 0           1414086          3062.814                 1                 0         -0.748995
                88               150                 0           1422744          3081.558                 1                 0         -0.754015
                88               151                 0           1431402          3100.302                 1                 0        -0.7590352
                88               152                 0           1440060          3119.045                 1                 0        -0.7640553
                88               153                 0           1448719          3137.789                 1                 0        -0.7690754
                88               154                 0           1457377          3156.533                 1                 0        -0.7740955
                88               155                 0           1466035          3175.276                 1                 0        -0.7791156
